route,page_title,role,workspace,top_level_nav,subnav,page_type,public_or_private,expected_audience,actual_audience,primary_action,has_breadcrumbs,has_back_path,has_workspace_chip,has_role_chip,has_bot_panel,mobile_ready,notes
/operations?workspace=bna&view=dashboard&section=activity,Activity,BNA Admin,BNA School Workspace,Dashboard,Activity,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,false,true,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=dashboard&section=alerts,Alerts,BNA Admin,BNA School Workspace,Dashboard,Alerts,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=dashboard&section=today,Today,BNA Admin,BNA School Workspace,Dashboard,Today,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,false,true,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=dashboard&section=updates,Updates,BNA Admin,BNA School Workspace,Dashboard,Updates,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,false,true,Small mobile tap targets detected.
/operations?workspace=bna&view=pipelines&section=overview,Overview,BNA Admin,BNA School Workspace,Pipelines,Overview,dashboard,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=pipelines&section=bna_enrollment,Bna Enrollment,BNA Admin,BNA School Workspace,Pipelines,Bna Enrollment,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,Small mobile tap targets detected.
/operations?workspace=bna&view=pipelines&section=provider_class,Provider Class,BNA Admin,BNA School Workspace,Pipelines,Provider Class,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,Small mobile tap targets detected.
/operations?workspace=bna&view=pipelines&section=provider_onboarding,Provider Onboarding,BNA Admin,BNA School Workspace,Pipelines,Provider Onboarding,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,Small mobile tap targets detected.
/operations?workspace=bna&view=pipelines&section=participants,Participants,BNA Admin,BNA School Workspace,Pipelines,Participants,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,Small mobile tap targets detected.
/operations?workspace=bna&view=pipelines&section=stale_tasks,Stale Tasks,BNA Admin,BNA School Workspace,Pipelines,Stale Tasks,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,Small mobile tap targets detected.
/operations?workspace=bna&view=pipelines&section=decisions,Decisions,BNA Admin,BNA School Workspace,Pipelines,Decisions,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,Small mobile tap targets detected.
/operations?workspace=bna&view=tasks&section=overview,Overview,BNA Admin,BNA School Workspace,Tasks,Overview,dashboard,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,false,true,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=tasks&section=decisions,Decisions,BNA Admin,BNA School Workspace,Tasks,Decisions,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,false,true,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=tasks&section=mine,Mine,BNA Admin,BNA School Workspace,Tasks,Mine,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,false,true,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=tasks&section=schedule,Schedule,BNA Admin,BNA School Workspace,Tasks,Schedule,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,false,true,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=tasks&section=research,Research,BNA Admin,BNA School Workspace,Tasks,Research,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,false,true,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=tasks&section=changelog,Changelog,BNA Admin,BNA School Workspace,Tasks,Changelog,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,false,true,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=tasks&section=done,Done,BNA Admin,BNA School Workspace,Tasks,Done,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,false,true,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=students&section=overview,Overview,BNA Admin,BNA School Workspace,Students,Overview,dashboard,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,false,true,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=students&section=list,List,BNA Admin,BNA School Workspace,Students,List,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,false,true,Small mobile tap targets detected.
/operations?workspace=bna&view=students&section=group_goal,Group Goal,BNA Admin,BNA School Workspace,Students,Group Goal,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,Small mobile tap targets detected.
/operations?workspace=bna&view=students&section=goal_board,Goal Board,BNA Admin,BNA School Workspace,Students,Goal Board,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=students&section=assignments&student=643,Assignments,BNA Admin,BNA School Workspace,Students,Assignments,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,Small mobile tap targets detected.
/operations?workspace=bna&view=students&section=questions,Questions,BNA Admin,BNA School Workspace,Students,Questions,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,Small mobile tap targets detected.
/operations?workspace=bna&view=students&section=documents,Documents,BNA Admin,BNA School Workspace,Students,Documents,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,Small mobile tap targets detected.
/operations?workspace=bna&view=students&section=portal_links,Portal Links,BNA Admin,BNA School Workspace,Students,Portal Links,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,Small mobile tap targets detected.
/operations?workspace=bna&view=students&section=tablet_access,Tablet Access,BNA Admin,BNA School Workspace,Students,Tablet Access,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,Small mobile tap targets detected.
/operations?workspace=bna&view=students&section=profile,Profile,BNA Admin,BNA School Workspace,Students,Profile,detail,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,Small mobile tap targets detected.
/operations?workspace=bna&view=students&section=parent_family,Parent Family,BNA Admin,BNA School Workspace,Students,Parent Family,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,Small mobile tap targets detected.
/operations?workspace=bna&view=students&section=analysis,Analysis,BNA Admin,BNA School Workspace,Students,Analysis,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=students&section=meetings,Meetings,BNA Admin,BNA School Workspace,Students,Meetings,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,Small mobile tap targets detected.
/operations?workspace=bna&view=students&section=bot_settings,Bot Settings,BNA Admin,BNA School Workspace,Students,Bot Settings,settings,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,Small mobile tap targets detected.
/operations?workspace=bna&view=students&section=activity,Activity,BNA Admin,BNA School Workspace,Students,Activity,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,true,true,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=students&section=next_year_login,Next Year Login,BNA Admin,BNA School Workspace,Students,Next Year Login,login,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,false,true,Small mobile tap targets detected.
/operations?workspace=bna&view=contacts&section=overview,Overview,BNA Admin,BNA School Workspace,Contacts,Overview,dashboard,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,false,true,Too many card-like panels. Small mobile tap targets detected.
/operations?workspace=bna&view=contacts&section=interested_parents,Interested Parents,BNA Admin,BNA School Workspace,Contacts,Interested Parents,page,private,BNA school admin,Admin/operator,Open navigation,true,true,true,true,false,true,Small mobile tap targets detected.
