id,label,group,viewport,rating,status,screenshot,url,visibleButtonCount,visibleLinkCount,disabledButtonCount
operations-bna-settings-parent_portal,Operations / BNA School Workspace / Settings / Parent Portal,Operations,desktop,9.2,ok,screenshots/desktop/operations-bna-settings-parent_portal.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=parent_portal,45,1,0
operations-bna-settings-student_portal,Operations / BNA School Workspace / Settings / Student Portal,Operations,desktop,9.2,ok,screenshots/desktop/operations-bna-settings-student_portal.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=student_portal,45,1,0
operations-bna-settings-provider_portal,Operations / BNA School Workspace / Settings / Provider Portal,Operations,desktop,9.2,ok,screenshots/desktop/operations-bna-settings-provider_portal.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=provider_portal,45,1,0
operations-bna-settings-provider_index,Operations / BNA School Workspace / Settings / Provider Index,Operations,desktop,9.2,ok,screenshots/desktop/operations-bna-settings-provider_index.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=provider_index,45,1,0
operations-bna-settings-provider_plans,Operations / BNA School Workspace / Settings / Provider Plans,Operations,desktop,9.2,ok,screenshots/desktop/operations-bna-settings-provider_plans.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=provider_plans,45,1,0
operations-bna-settings-provider_entitlements,Operations / BNA School Workspace / Settings / Provider Entitlements,Operations,desktop,9.2,ok,screenshots/desktop/operations-bna-settings-provider_entitlements.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=provider_entitlements,49,1,0
operations-bna-settings-provider_onboarding,Operations / BNA School Workspace / Settings / Provider Onboarding,Operations,desktop,9.2,ok,screenshots/desktop/operations-bna-settings-provider_onboarding.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=provider_onboarding,45,1,0
operations-bna-settings-commercial_models,Operations / BNA School Workspace / Settings / Commercial Models,Operations,desktop,9.2,ok,screenshots/desktop/operations-bna-settings-commercial_models.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=commercial_models,45,1,0
operations-bna-settings-bot_permissions,Operations / BNA School Workspace / Settings / Bot Permissions,Operations,desktop,9.2,ok,screenshots/desktop/operations-bna-settings-bot_permissions.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=bot_permissions,45,1,0
operations-bna-settings-api_limits,Operations / BNA School Workspace / Settings / Api Limits,Operations,desktop,9.2,ok,screenshots/desktop/operations-bna-settings-api_limits.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=api_limits,45,1,0
operations-bna-settings-communications,Operations / BNA School Workspace / Settings / Communications,Operations,desktop,9.2,ok,screenshots/desktop/operations-bna-settings-communications.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=communications,45,1,0
operations-bna-settings-integrations,Operations / BNA School Workspace / Settings / Integrations,Operations,desktop,7.6,ok,screenshots/desktop/operations-bna-settings-integrations.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=integrations,60,1,0
operations-bna-settings-payment_links,Operations / BNA School Workspace / Settings / Payment Links,Operations,desktop,9.2,ok,screenshots/desktop/operations-bna-settings-payment_links.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=payment_links,45,1,0
operations-bna-settings-external_apps,Operations / BNA School Workspace / Settings / External Apps,Operations,desktop,9.2,ok,screenshots/desktop/operations-bna-settings-external_apps.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=external_apps,45,1,0
operations-bna-settings-billing,Operations / BNA School Workspace / Settings / Billing,Operations,desktop,9.2,ok,screenshots/desktop/operations-bna-settings-billing.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=billing,45,1,0
operations-bna-settings-automations,Operations / BNA School Workspace / Settings / Automations,Operations,desktop,9.2,ok,screenshots/desktop/operations-bna-settings-automations.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=automations,45,1,0
operations-bna-settings-danger,Operations / BNA School Workspace / Settings / Danger,Operations,desktop,9.2,ok,screenshots/desktop/operations-bna-settings-danger.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=danger,45,1,0
operations-rabbi_sheller_provider-dashboard-overview,Operations / Rabbi Sheller Provider Workspace / Dashboard / Overview,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-dashboard-overview.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=dashboard&section=overview,31,1,0
operations-rabbi_sheller_provider-dashboard-activity,Operations / Rabbi Sheller Provider Workspace / Dashboard / Activity,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-dashboard-activity.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=dashboard&section=activity,21,1,0
operations-rabbi_sheller_provider-dashboard-alerts,Operations / Rabbi Sheller Provider Workspace / Dashboard / Alerts,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-dashboard-alerts.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=dashboard&section=alerts,25,1,0
operations-rabbi_sheller_provider-dashboard-today,Operations / Rabbi Sheller Provider Workspace / Dashboard / Today,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-dashboard-today.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=dashboard&section=today,21,1,0
operations-rabbi_sheller_provider-dashboard-updates,Operations / Rabbi Sheller Provider Workspace / Dashboard / Updates,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-dashboard-updates.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=dashboard&section=updates,21,1,0
operations-rabbi_sheller_provider-pipelines-overview,Operations / Rabbi Sheller Provider Workspace / Pipelines / Overview,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-pipelines-overview.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=pipelines&section=overview,28,1,0
operations-rabbi_sheller_provider-pipelines-bna_enrollment,Operations / Rabbi Sheller Provider Workspace / Pipelines / Bna Enrollment,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-pipelines-bna_enrollment.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=pipelines&section=bna_enrollment,24,1,0
operations-rabbi_sheller_provider-pipelines-provider_class,Operations / Rabbi Sheller Provider Workspace / Pipelines / Provider Class,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-pipelines-provider_class.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=pipelines&section=provider_class,24,1,0
operations-rabbi_sheller_provider-pipelines-provider_onboarding,Operations / Rabbi Sheller Provider Workspace / Pipelines / Provider Onboarding,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-pipelines-provider_onboarding.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=pipelines&section=provider_onboarding,24,1,0
operations-rabbi_sheller_provider-pipelines-participants,Operations / Rabbi Sheller Provider Workspace / Pipelines / Participants,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-pipelines-participants.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=pipelines&section=participants,24,1,0
operations-rabbi_sheller_provider-pipelines-stale_tasks,Operations / Rabbi Sheller Provider Workspace / Pipelines / Stale Tasks,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-pipelines-stale_tasks.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=pipelines&section=stale_tasks,24,1,0
operations-rabbi_sheller_provider-pipelines-decisions,Operations / Rabbi Sheller Provider Workspace / Pipelines / Decisions,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-pipelines-decisions.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=pipelines&section=decisions,24,1,0
operations-rabbi_sheller_provider-tasks-overview,Operations / Rabbi Sheller Provider Workspace / Tasks / Overview,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-tasks-overview.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=tasks&section=overview,30,1,0
operations-rabbi_sheller_provider-tasks-decisions,Operations / Rabbi Sheller Provider Workspace / Tasks / Decisions,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-tasks-decisions.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=tasks&section=decisions,30,1,0
operations-rabbi_sheller_provider-tasks-mine,Operations / Rabbi Sheller Provider Workspace / Tasks / Mine,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-tasks-mine.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=tasks&section=mine,30,1,0
operations-rabbi_sheller_provider-tasks-schedule,Operations / Rabbi Sheller Provider Workspace / Tasks / Schedule,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-tasks-schedule.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=tasks&section=schedule,30,1,0
operations-rabbi_sheller_provider-tasks-research,Operations / Rabbi Sheller Provider Workspace / Tasks / Research,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-tasks-research.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=tasks&section=research,30,1,0
operations-rabbi_sheller_provider-tasks-changelog,Operations / Rabbi Sheller Provider Workspace / Tasks / Changelog,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-tasks-changelog.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=tasks&section=changelog,30,1,0
operations-rabbi_sheller_provider-tasks-done,Operations / Rabbi Sheller Provider Workspace / Tasks / Done,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-tasks-done.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=tasks&section=done,30,1,0
operations-rabbi_sheller_provider-students-overview,Operations / Rabbi Sheller Provider Workspace / Students / Overview,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-students-overview.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=overview,31,1,0
operations-rabbi_sheller_provider-students-list,Operations / Rabbi Sheller Provider Workspace / Students / List,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-students-list.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=list,31,1,0
operations-rabbi_sheller_provider-students-group_goal,Operations / Rabbi Sheller Provider Workspace / Students / Group Goal,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-students-group_goal.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=group_goal,31,1,0
operations-rabbi_sheller_provider-students-goal_board,Operations / Rabbi Sheller Provider Workspace / Students / Goal Board,Operations,desktop,9.2,ok,screenshots/desktop/operations-rabbi_sheller_provider-students-goal_board.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=goal_board,31,1,0
